tick,lps,tnfAlfa,alfasin
930,400,300,24
931,400,300,26
932,400,300,26
933,400,300,26
934,400,300,26
935,400,300,26
936,400,300,27
937,400,300,29
938,400,300,31
939,400,300,29
940,400,300,22
941,400,300,23
942,400,300,27
943,400,300,28
944,400,300,29
945,400,300,29
946,400,300,29
947,400,300,28
948,400,300,29
949,400,300,25
950,400,300,27
951,400,300,28
952,400,300,25
953,400,300,29
954,400,300,24
955,400,300,26
956,400,300,28
957,400,300,28
958,400,300,29
959,400,300,24
960,400,300,26
961,400,300,28
962,400,300,31
963,400,300,24
964,400,300,26
965,400,300,27
966,400,300,28
967,400,300,25
968,400,300,27
969,400,300,26
970,400,300,27
971,400,300,29
972,400,300,33
973,400,300,29
974,400,300,29
975,400,300,32
976,400,300,36
977,400,300,38
978,400,300,40
979,400,300,35
980,400,300,31
981,400,300,29
982,400,300,30
983,400,300,28
984,400,300,29
985,400,300,30
986,400,300,26
987,400,300,26
988,400,300,27
989,400,300,27
990,400,300,28
991,400,300,23
992,400,300,25
993,400,300,26
994,400,300,23
995,400,300,25
996,400,300,27
997,400,300,28
998,400,300,28
999,400,300,29
1000,400,300,23
