tick,lps,tnfAlfa,alfasin
413,400,300,29
414,400,300,26
415,400,300,29
416,400,300,27
417,400,300,22
418,400,300,22
419,400,300,24
420,400,300,26
421,400,300,26
422,400,300,29
423,400,300,29
424,400,300,28
425,400,300,29
426,400,300,21
427,400,300,23
428,400,300,23
429,400,300,24
430,400,300,25
431,400,300,26
432,400,300,26
433,400,300,26
434,400,300,29
435,400,300,30
436,400,300,25
437,400,300,27
438,400,300,29
439,400,300,23
440,400,300,23
441,400,300,25
442,400,300,28
443,400,300,29
444,400,300,21
445,400,300,23
446,400,300,23
447,400,300,25
448,400,300,25
449,400,300,27
450,400,300,29
451,400,300,25
452,400,300,27
453,400,300,28
454,400,300,29
455,400,300,26
456,400,300,29
457,400,300,27
458,400,300,20
459,400,300,25
460,400,300,27
461,400,300,29
462,400,300,24
463,400,300,27
464,400,300,28
465,400,300,21
466,400,300,25
467,400,300,26
468,400,300,27
469,400,300,27
470,400,300,29
471,400,300,29
472,400,300,29
473,400,300,29
474,400,300,30
475,400,300,29
476,400,300,30
477,400,300,27
478,400,300,28
479,400,300,27
480,400,300,25
481,400,300,27
482,400,300,28
483,400,300,28
484,400,300,29
485,400,300,23
486,400,300,25
487,400,300,26
488,400,300,28
489,400,300,26
490,400,300,28
491,400,300,30
492,400,300,23
493,400,300,23
494,400,300,24
495,400,300,25
496,400,300,26
497,400,300,28
498,400,300,29
499,400,300,27
500,400,300,31
501,400,300,28
502,400,300,31
503,400,300,33
504,400,300,38
505,400,300,33
506,400,300,27
507,400,300,26
508,400,300,28
509,400,300,20
510,400,300,26
511,400,300,26
512,400,300,26
513,400,300,29
514,400,300,29
515,400,300,29
516,400,300,25
517,400,300,27
518,400,300,21
519,400,300,23
520,400,300,28
521,400,300,33
522,400,300,28
523,400,300,27
524,400,300,29
525,400,300,33
526,400,300,28
527,400,300,29
528,400,300,29
529,400,300,25
530,400,300,28
531,400,300,30
532,400,300,27
533,400,300,29
534,400,300,29
535,400,300,24
536,400,300,27
537,400,300,21
538,400,300,22
539,400,300,23
540,400,300,24
541,400,300,24
542,400,300,26
543,400,300,27
544,400,300,29
545,400,300,26
546,400,300,20
547,400,300,22
548,400,300,22
549,400,300,24
550,400,300,25
551,400,300,26
552,400,300,27
553,400,300,27
554,400,300,27
555,400,300,27
556,400,300,27
557,400,300,29
558,400,300,28
559,400,300,29
560,400,300,30
561,400,300,32
562,400,300,36
563,400,300,35
564,400,300,35
565,400,300,30
566,400,300,29
567,400,300,27
568,400,300,28
569,400,300,26
570,400,300,27
571,400,300,29
572,400,300,25
573,400,300,28
574,400,300,28
575,400,300,27
576,400,300,29
577,400,300,22
578,400,300,23
579,400,300,26
580,400,300,27
581,400,300,29
582,400,300,31
583,400,300,29
584,400,300,24
585,400,300,28
586,400,300,29
587,400,300,32
588,400,300,27
589,400,300,27
590,400,300,24
591,400,300,26
592,400,300,27
593,400,300,29
594,400,300,27
595,400,300,21
596,400,300,22
597,400,300,24
598,400,300,28
599,400,300,27
600,400,300,25
601,400,300,28
602,400,300,29
603,400,300,31
604,400,300,33
605,400,300,35
606,400,300,30
607,400,300,32
608,400,300,30
609,400,300,23
610,400,300,26
611,400,300,28
612,400,300,24
613,400,300,25
614,400,300,26
615,400,300,26
616,400,300,29
617,400,300,24
618,400,300,27
619,400,300,30
620,400,300,33
621,400,300,28
622,400,300,21
623,400,300,23
624,400,300,24
625,400,300,30
626,400,300,29
627,400,300,26
628,400,300,27
629,400,300,20
630,400,300,21
631,400,300,24
632,400,300,26
633,400,300,28
634,400,300,24
635,400,300,27
636,400,300,29
637,400,300,34
638,400,300,31
639,400,300,26
640,400,300,28
641,400,300,29
642,400,300,32
643,400,300,31
644,400,300,32
645,400,300,29
646,400,300,24
647,400,300,29
648,400,300,28
649,400,300,24
650,400,300,28
651,400,300,20
652,400,300,20
653,400,300,22
654,400,300,25
655,400,300,27
656,400,300,29
657,400,300,23
658,400,300,24
659,400,300,27
660,400,300,28
661,400,300,25
662,400,300,25
663,400,300,28
664,400,300,20
665,400,300,24
666,400,300,25
667,400,300,28
668,400,300,29
669,400,300,29
670,400,300,28
671,400,300,29
672,400,300,28
673,400,300,20
674,400,300,23
675,400,300,25
676,400,300,29
677,400,300,28
678,400,300,29
679,400,300,29
680,400,300,29
681,400,300,23
682,400,300,26
683,400,300,27
684,400,300,27
685,400,300,28
686,400,300,28
687,400,300,29
688,400,300,29
689,400,300,27
690,400,300,29
691,400,300,24
692,400,300,25
693,400,300,26
694,400,300,28
695,400,300,28
696,400,300,29
697,400,300,27
698,400,300,27
699,400,300,29
700,400,300,27
701,400,300,28
702,400,300,28
703,400,300,27
704,400,300,28
705,400,300,23
706,400,300,25
707,400,300,28
708,400,300,31
709,400,300,23
710,400,300,23
711,400,300,23
712,400,300,24
713,400,300,24
714,400,300,24
715,400,300,26
716,400,300,26
717,400,300,27
718,400,300,28
719,400,300,29
720,400,300,27
721,400,300,30
722,400,300,22
723,400,300,26
724,400,300,29
725,400,300,31
726,400,300,28
727,400,300,22
728,400,300,27
729,400,300,27
730,400,300,29
731,400,300,29
732,400,300,29
733,400,300,24
734,400,300,25
735,400,300,28
736,400,300,31
737,400,300,33
738,400,300,27
739,400,300,30
740,400,300,23
741,400,300,26
742,400,300,26
743,400,300,28
744,400,300,22
745,400,300,25
746,400,300,26
747,400,300,28
748,400,300,29
749,400,300,20
750,400,300,20
751,400,300,21
752,400,300,22
753,400,300,22
754,400,300,23
755,400,300,25
756,400,300,26
757,400,300,28
758,400,300,28
759,400,300,28
760,400,300,29
761,400,300,28
762,400,300,26
763,400,300,32
764,400,300,31
765,400,300,28
766,400,300,26
767,400,300,26
768,400,300,27
769,400,300,20
770,400,300,24
771,400,300,26
772,400,300,29
773,400,300,30
774,400,300,27
775,400,300,28
776,400,300,21
777,400,300,24
778,400,300,27
779,400,300,21
780,400,300,25
781,400,300,28
782,400,300,22
783,400,300,24
784,400,300,27
785,400,300,29
786,400,300,29
787,400,300,25
788,400,300,23
789,400,300,26
790,400,300,28
791,400,300,22
792,400,300,28
793,400,300,29
794,400,300,22
795,400,300,25
796,400,300,27
797,400,300,28
798,400,300,25
799,400,300,25
800,400,300,28
801,400,300,25
802,400,300,25
803,400,300,26
804,400,300,29
805,400,300,27
806,400,300,27
807,400,300,28
808,400,300,22
809,400,300,24
810,400,300,24
811,400,300,24
812,400,300,28
813,400,300,26
814,400,300,26
815,400,300,27
816,400,300,20
817,400,300,21
818,400,300,24
819,400,300,24
820,400,300,25
821,400,300,28
822,400,300,29
823,400,300,22
824,400,300,24
825,400,300,28
826,400,300,23
827,400,300,24
828,400,300,25
829,400,300,29
830,400,300,23
831,400,300,24
832,400,300,28
833,400,300,29
834,400,300,30
835,400,300,28
836,400,300,29
837,400,300,20
838,400,300,22
839,400,300,23
840,400,300,25
841,400,300,27
842,400,300,29
843,400,300,23
844,400,300,25
845,400,300,25
846,400,300,28
847,400,300,28
848,400,300,29
849,400,300,25
850,400,300,27
851,400,300,29
852,400,300,24
853,400,300,25
854,400,300,25
855,400,300,26
856,400,300,28
857,400,300,24
858,400,300,26
859,400,300,26
860,400,300,27
861,400,300,25
862,400,300,27
863,400,300,29
864,400,300,25
865,400,300,28
866,400,300,28
867,400,300,28
868,400,300,29
869,400,300,23
870,400,300,23
871,400,300,24
872,400,300,27
873,400,300,28
874,400,300,28
875,400,300,29
876,400,300,22
877,400,300,23
878,400,300,24
879,400,300,24
880,400,300,29
881,400,300,24
882,400,300,24
883,400,300,24
884,400,300,25
885,400,300,26
886,400,300,28
887,400,300,30
888,400,300,31
889,400,300,23
890,400,300,26
891,400,300,28
892,400,300,29
893,400,300,25
894,400,300,29
895,400,300,30
896,400,300,25
897,400,300,25
898,400,300,28
899,400,300,23
900,400,300,24
901,400,300,25
902,400,300,25
903,400,300,25
904,400,300,26
905,400,300,26
906,400,300,28
907,400,300,28
908,400,300,27
909,400,300,22
910,400,300,25
911,400,300,30
912,400,300,23
913,400,300,25
914,400,300,26
915,400,300,27
916,400,300,28
917,400,300,31
918,400,300,31
919,400,300,25
920,400,300,29
921,400,300,21
922,400,300,23
923,400,300,26
924,400,300,29
925,400,300,23
926,400,300,26
927,400,300,28
928,400,300,29
929,400,300,25
930,400,300,26
931,400,300,27
932,400,300,28
933,400,300,29
934,400,300,29
935,400,300,29
936,400,300,20
937,400,300,21
938,400,300,23
939,400,300,24
940,400,300,27
941,400,300,27
942,400,300,26
943,400,300,28
944,400,300,28
945,400,300,26
946,400,300,28
947,400,300,29
948,400,300,29
949,400,300,26
950,400,300,28
951,400,300,29
952,400,300,33
953,400,300,26
954,400,300,22
955,400,300,25
956,400,300,29
957,400,300,21
958,400,300,22
959,400,300,24
960,400,300,27
961,400,300,26
962,400,300,28
963,400,300,21
964,400,300,23
965,400,300,27
966,400,300,29
967,400,300,23
968,400,300,28
969,400,300,28
970,400,300,30
971,400,300,32
972,400,300,33
973,400,300,33
974,400,300,30
975,400,300,29
976,400,300,26
977,400,300,27
978,400,300,30
979,400,300,32
980,400,300,28
981,400,300,28
982,400,300,29
983,400,300,29
984,400,300,27
985,400,300,28
986,400,300,29
987,400,300,29
988,400,300,22
989,400,300,24
990,400,300,25
991,400,300,25
992,400,300,26
993,400,300,27
994,400,300,28
995,400,300,22
996,400,300,26
997,400,300,26
998,400,300,28
999,400,300,25
1000,400,300,26
