tick,lps,tnfAlfa,alfasin
413,400,300,29
414,400,300,30
415,400,300,29
416,400,300,29
417,400,300,22
418,400,300,23
419,400,300,24
420,400,300,26
421,400,300,27
422,400,300,27
423,400,300,28
424,400,300,28
425,400,300,29
426,400,300,30
427,400,300,30
428,400,300,29
429,400,300,20
430,400,300,22
431,400,300,24
432,400,300,29
433,400,300,28
434,400,300,24
435,400,300,24
436,400,300,26
437,400,300,27
438,400,300,29
439,400,300,23
440,400,300,24
441,400,300,26
442,400,300,29
443,400,300,29
444,400,300,28
445,400,300,23
446,400,300,24
447,400,300,26
448,400,300,27
449,400,300,22
450,400,300,26
451,400,300,28
452,400,300,23
453,400,300,27
454,400,300,29
455,400,300,21
456,400,300,24
457,400,300,25
458,400,300,27
459,400,300,28
460,400,300,21
461,400,300,22
462,400,300,24
463,400,300,26
464,400,300,27
465,400,300,28
466,400,300,29
467,400,300,29
468,400,300,32
469,400,300,32
470,400,300,34
471,400,300,29
472,400,300,28
473,400,300,28
474,400,300,27
475,400,300,21
476,400,300,23
477,400,300,25
478,400,300,28
479,400,300,22
480,400,300,24
481,400,300,25
482,400,300,27
483,400,300,29
484,400,300,27
485,400,300,27
486,400,300,24
487,400,300,26
488,400,300,29
489,400,300,32
490,400,300,29
491,400,300,24
492,400,300,24
493,400,300,26
494,400,300,26
495,400,300,27
496,400,300,27
497,400,300,29
498,400,300,23
499,400,300,24
500,400,300,25
501,400,300,27
502,400,300,28
503,400,300,21
504,400,300,23
505,400,300,24
506,400,300,25
507,400,300,29
508,400,300,29
509,400,300,20
510,400,300,21
511,400,300,22
512,400,300,25
513,400,300,28
514,400,300,28
515,400,300,26
516,400,300,29
517,400,300,24
518,400,300,25
519,400,300,27
520,400,300,29
521,400,300,29
522,400,300,29
523,400,300,26
524,400,300,28
525,400,300,26
526,400,300,27
527,400,300,28
528,400,300,20
529,400,300,24
530,400,300,25
531,400,300,26
532,400,300,30
533,400,300,30
534,400,300,28
535,400,300,26
536,400,300,29
537,400,300,31
538,400,300,24
539,400,300,24
540,400,300,28
541,400,300,24
542,400,300,26
543,400,300,28
544,400,300,28
545,400,300,26
546,400,300,29
547,400,300,21
548,400,300,22
549,400,300,22
550,400,300,23
551,400,300,26
552,400,300,27
553,400,300,22
554,400,300,23
555,400,300,28
556,400,300,26
557,400,300,28
558,400,300,30
559,400,300,23
560,400,300,26
561,400,300,29
562,400,300,26
563,400,300,28
564,400,300,30
565,400,300,31
566,400,300,30
567,400,300,21
568,400,300,25
569,400,300,28
570,400,300,20
571,400,300,25
572,400,300,27
573,400,300,29
574,400,300,30
575,400,300,26
576,400,300,26
577,400,300,29
578,400,300,27
579,400,300,28
580,400,300,29
581,400,300,29
582,400,300,22
583,400,300,23
584,400,300,23
585,400,300,24
586,400,300,26
587,400,300,24
588,400,300,25
589,400,300,27
590,400,300,28
591,400,300,29
592,400,300,29
593,400,300,28
594,400,300,29
595,400,300,26
596,400,300,29
597,400,300,30
598,400,300,22
599,400,300,22
600,400,300,23
601,400,300,28
602,400,300,22
603,400,300,24
604,400,300,25
605,400,300,25
606,400,300,26
607,400,300,31
608,400,300,30
609,400,300,28
610,400,300,21
611,400,300,24
612,400,300,26
613,400,300,27
614,400,300,32
615,400,300,26
616,400,300,26
617,400,300,27
618,400,300,28
619,400,300,28
620,400,300,21
621,400,300,23
622,400,300,28
623,400,300,29
624,400,300,34
625,400,300,33
626,400,300,30
627,400,300,26
628,400,300,28
629,400,300,23
630,400,300,25
631,400,300,27
632,400,300,27
633,400,300,28
634,400,300,28
635,400,300,28
636,400,300,20
637,400,300,20
638,400,300,21
639,400,300,21
640,400,300,22
641,400,300,22
642,400,300,22
643,400,300,23
644,400,300,25
645,400,300,25
646,400,300,26
647,400,300,26
648,400,300,28
649,400,300,25
650,400,300,27
651,400,300,29
652,400,300,24
653,400,300,24
654,400,300,25
655,400,300,26
656,400,300,26
657,400,300,27
658,400,300,28
659,400,300,29
660,400,300,23
661,400,300,24
662,400,300,27
663,400,300,28
664,400,300,29
665,400,300,29
666,400,300,21
667,400,300,25
668,400,300,28
669,400,300,21
670,400,300,24
671,400,300,24
672,400,300,25
673,400,300,27
674,400,300,20
675,400,300,22
676,400,300,23
677,400,300,26
678,400,300,28
679,400,300,28
680,400,300,27
681,400,300,28
682,400,300,28
683,400,300,28
684,400,300,29
685,400,300,27
686,400,300,27
687,400,300,28
688,400,300,29
689,400,300,25
690,400,300,26
691,400,300,27
692,400,300,29
693,400,300,24
694,400,300,27
695,400,300,29
696,400,300,24
697,400,300,24
698,400,300,25
699,400,300,29
700,400,300,29
701,400,300,22
702,400,300,22
703,400,300,22
704,400,300,23
705,400,300,28
706,400,300,29
707,400,300,29
708,400,300,26
709,400,300,27
710,400,300,27
711,400,300,29
712,400,300,25
713,400,300,27
714,400,300,28
715,400,300,23
716,400,300,27
717,400,300,27
718,400,300,23
719,400,300,26
720,400,300,23
721,400,300,23
722,400,300,24
723,400,300,26
724,400,300,27
725,400,300,28
726,400,300,22
727,400,300,24
728,400,300,26
729,400,300,28
730,400,300,28
731,400,300,29
732,400,300,26
733,400,300,27
734,400,300,27
735,400,300,27
736,400,300,28
737,400,300,30
738,400,300,33
739,400,300,26
740,400,300,28
741,400,300,20
742,400,300,21
743,400,300,23
744,400,300,24
745,400,300,27
746,400,300,27
747,400,300,28
748,400,300,29
749,400,300,26
750,400,300,26
751,400,300,26
752,400,300,26
753,400,300,27
754,400,300,29
755,400,300,25
756,400,300,28
757,400,300,25
758,400,300,27
759,400,300,29
760,400,300,27
761,400,300,29
762,400,300,28
763,400,300,24
764,400,300,24
765,400,300,24
766,400,300,26
767,400,300,29
768,400,300,24
769,400,300,25
770,400,300,27
771,400,300,27
772,400,300,29
773,400,300,28
774,400,300,28
775,400,300,28
776,400,300,24
777,400,300,25
778,400,300,25
779,400,300,27
780,400,300,27
781,400,300,25
782,400,300,25
783,400,300,26
784,400,300,26
785,400,300,29
786,400,300,22
787,400,300,22
788,400,300,23
789,400,300,26
790,400,300,26
791,400,300,26
792,400,300,28
793,400,300,29
794,400,300,24
795,400,300,26
796,400,300,28
797,400,300,25
798,400,300,27
799,400,300,28
800,400,300,30
801,400,300,31
802,400,300,24
803,400,300,24
804,400,300,25
805,400,300,27
806,400,300,24
807,400,300,27
808,400,300,28
809,400,300,28
810,400,300,23
811,400,300,28
812,400,300,25
813,400,300,28
814,400,300,29
815,400,300,24
816,400,300,28
817,400,300,29
818,400,300,28
819,400,300,29
820,400,300,22
821,400,300,23
822,400,300,24
823,400,300,26
824,400,300,28
825,400,300,30
826,400,300,25
827,400,300,26
828,400,300,28
829,400,300,21
830,400,300,24
831,400,300,27
832,400,300,29
833,400,300,32
834,400,300,27
835,400,300,27
836,400,300,28
837,400,300,29
838,400,300,30
839,400,300,24
840,400,300,25
841,400,300,26
842,400,300,29
843,400,300,29
844,400,300,28
845,400,300,29
846,400,300,20
847,400,300,22
848,400,300,25
849,400,300,25
850,400,300,28
851,400,300,29
852,400,300,31
853,400,300,35
854,400,300,34
855,400,300,27
856,400,300,28
857,400,300,29
858,400,300,28
859,400,300,28
860,400,300,29
861,400,300,23
862,400,300,23
863,400,300,27
864,400,300,27
865,400,300,30
866,400,300,29
867,400,300,24
868,400,300,27
869,400,300,20
870,400,300,23
871,400,300,25
872,400,300,25
873,400,300,25
874,400,300,26
875,400,300,29
876,400,300,21
877,400,300,23
878,400,300,24
879,400,300,24
880,400,300,24
881,400,300,25
882,400,300,28
883,400,300,29
884,400,300,23
885,400,300,23
886,400,300,23
887,400,300,23
888,400,300,27
889,400,300,28
890,400,300,29
891,400,300,26
892,400,300,28
893,400,300,22
894,400,300,24
895,400,300,25
896,400,300,28
897,400,300,33
898,400,300,28
899,400,300,29
900,400,300,29
901,400,300,21
902,400,300,23
903,400,300,24
904,400,300,25
905,400,300,27
906,400,300,28
907,400,300,29
908,400,300,23
909,400,300,27
910,400,300,27
911,400,300,29
912,400,300,29
913,400,300,29
914,400,300,26
915,400,300,27
916,400,300,28
917,400,300,21
918,400,300,23
919,400,300,23
920,400,300,23
921,400,300,23
922,400,300,26
923,400,300,26
924,400,300,27
925,400,300,29
926,400,300,33
927,400,300,34
928,400,300,33
929,400,300,35
930,400,300,32
931,400,300,32
932,400,300,33
933,400,300,33
934,400,300,26
935,400,300,29
936,400,300,22
937,400,300,24
938,400,300,27
939,400,300,29
940,400,300,22
941,400,300,24
942,400,300,26
943,400,300,26
944,400,300,29
945,400,300,27
946,400,300,28
947,400,300,29
948,400,300,27
949,400,300,28
950,400,300,29
951,400,300,24
952,400,300,26
953,400,300,29
954,400,300,30
955,400,300,24
956,400,300,24
957,400,300,27
958,400,300,28
959,400,300,26
960,400,300,28
961,400,300,28
962,400,300,20
963,400,300,22
964,400,300,24
965,400,300,26
966,400,300,21
967,400,300,23
968,400,300,24
969,400,300,27
970,400,300,29
971,400,300,25
972,400,300,27
973,400,300,27
974,400,300,29
975,400,300,25
976,400,300,26
977,400,300,27
978,400,300,29
979,400,300,24
980,400,300,25
981,400,300,27
982,400,300,29
983,400,300,23
984,400,300,23
985,400,300,24
986,400,300,26
987,400,300,26
988,400,300,27
989,400,300,29
990,400,300,26
991,400,300,29
992,400,300,30
993,400,300,27
994,400,300,29
995,400,300,29
996,400,300,28
997,400,300,29
998,400,300,24
999,400,300,26
1000,400,300,26
