tick,nadh,alfasinucleina,ros,artificialAgent,electron,oxygen
197,500,529,26,0,65,674
198,500,534,28,0,65,672
199,500,542,28,0,68,672
200,500,551,29,0,69,671
201,500,560,30,0,69,670
202,500,564,30,0,71,670
203,500,566,30,0,72,670
204,500,567,30,0,72,670
205,500,574,30,0,75,670
206,500,584,30,0,77,670
207,500,593,32,0,76,668
208,500,601,32,0,80,668
209,500,605,32,0,80,668
210,500,614,32,0,81,668
211,500,623,32,0,81,668
212,500,623,33,0,80,667
213,500,623,33,0,83,667
214,500,623,33,0,86,667
215,500,623,33,0,90,667
216,500,623,33,0,90,667
217,500,623,33,0,93,667
218,500,623,33,0,96,667
219,500,623,34,0,96,666
220,500,623,35,0,96,665
221,500,623,36,0,95,664
222,500,623,36,0,98,664
223,500,623,37,0,97,663
224,500,623,38,0,97,662
225,500,623,38,0,101,662
226,500,623,38,0,102,662
227,500,623,38,0,103,662
228,500,623,40,0,102,660
229,500,623,40,0,104,660
230,500,623,41,0,105,659
231,500,623,43,0,104,657
232,500,623,43,0,105,657
233,500,623,43,0,106,657
234,500,623,44,0,107,656
235,500,623,44,0,108,656
236,500,623,44,0,109,656
237,500,623,44,0,109,656
238,500,623,45,0,109,655
239,500,623,46,0,112,654
240,500,623,47,0,113,653
241,500,623,47,0,116,653
242,500,623,48,0,118,652
243,500,623,49,0,119,651
244,500,623,49,0,120,651
245,500,623,49,0,122,651
246,500,623,49,0,122,651
247,500,623,50,0,122,650
248,500,623,50,0,125,650
249,500,623,53,0,122,647
250,500,623,53,0,122,647
251,500,623,54,0,125,646
252,500,623,56,0,124,644
253,500,623,56,0,124,644
254,500,632,56,0,124,644
255,500,632,58,0,125,642
256,500,632,59,0,129,641
257,500,632,60,0,131,640
258,500,632,65,0,127,635
259,500,632,67,0,127,633
260,500,632,67,0,127,633
261,500,632,67,0,128,633
262,500,632,67,0,129,633
263,500,632,68,0,131,632
264,500,632,68,0,132,632
265,500,632,68,0,133,632
266,500,632,69,0,133,631
267,500,632,69,0,138,631
268,500,632,69,0,138,631
269,500,632,70,0,138,630
270,500,632,72,0,138,628
271,500,632,72,0,141,628
272,500,632,72,0,141,628
273,500,632,73,0,142,627
274,500,632,74,0,144,626
275,500,632,75,0,145,625
276,500,632,76,0,148,624
277,500,632,76,0,149,624
278,500,632,77,0,150,623
279,500,632,78,0,150,622
280,500,632,79,0,150,621
281,500,632,79,0,152,621
282,500,632,79,0,156,621
283,500,632,79,0,159,621
284,500,632,79,0,162,621
285,500,632,79,0,165,621
286,500,632,79,0,165,621
287,500,632,80,0,165,620
288,500,632,81,0,168,619
289,500,632,83,0,166,617
290,500,632,84,0,167,616
291,500,632,84,0,167,616
292,500,632,85,0,167,615
293,500,632,86,0,169,614
294,500,632,86,0,177,614
295,500,632,87,0,177,613
296,500,632,87,0,180,613
297,500,632,88,0,184,612
298,500,632,89,0,187,611
299,500,632,90,0,189,610
300,500,632,90,0,192,610
301,500,632,91,0,192,609
302,500,632,91,0,193,609
303,500,632,92,0,193,608
304,500,632,94,0,196,606
305,500,632,94,0,197,606
306,500,632,99,0,194,601
307,500,632,100,0,199,600
308,500,632,101,0,201,599
309,500,632,102,0,204,598
310,500,632,103,0,203,597
311,500,632,103,0,204,597
312,500,632,104,0,203,596
313,500,632,104,0,207,596
314,500,632,104,0,211,596
315,500,632,105,0,211,595
316,500,632,105,0,212,595
317,500,632,106,0,211,594
318,500,632,106,0,211,594
319,500,632,106,0,212,594
320,500,632,106,0,213,594
321,500,632,106,0,215,594
322,500,632,106,0,216,594
323,500,632,106,0,217,594
324,500,632,107,0,217,593
325,500,632,108,0,219,592
326,500,632,109,0,221,591
327,500,632,109,0,222,591
328,500,632,110,0,222,590
329,500,632,110,0,227,590
330,500,632,110,0,233,590
331,500,632,110,0,234,590
332,500,632,112,0,234,588
333,500,632,112,0,235,588
334,500,632,112,0,237,588
335,500,632,114,0,236,586
336,500,632,114,0,238,586
337,500,632,114,0,239,586
338,500,632,114,0,241,586
339,500,632,114,0,241,586
340,500,632,114,0,244,586
341,500,632,115,0,245,585
342,500,632,115,0,246,585
343,500,632,115,0,250,585
344,500,632,116,0,253,584
345,500,632,117,0,255,583
346,500,632,118,0,255,582
347,500,632,118,0,258,582
348,500,632,119,0,259,581
349,500,632,119,0,259,581
350,500,632,119,0,261,581
351,500,632,121,0,260,579
352,500,632,121,0,260,579
353,500,632,123,0,260,577
354,500,632,123,0,261,577
355,500,632,124,0,262,576
356,500,632,124,0,262,576
357,500,632,125,0,264,575
358,500,632,125,0,266,575
359,500,632,126,0,273,574
360,500,632,126,0,277,574
361,500,632,126,0,282,574
362,500,632,126,0,284,574
363,500,632,126,0,285,574
364,500,632,127,0,285,573
365,500,632,127,0,285,573
366,500,632,127,0,289,573
367,500,632,129,0,288,571
368,500,641,129,0,292,571
369,500,641,129,0,294,571
370,500,641,131,0,292,569
371,500,641,131,0,293,569
372,500,641,131,0,293,569
373,500,641,131,0,294,569
374,500,641,131,0,296,569
375,500,641,131,0,297,569
376,500,641,131,0,299,569
377,500,641,131,0,301,569
378,500,641,132,0,302,568
379,500,641,132,0,306,568
380,500,641,134,0,306,566
381,500,641,134,0,308,566
382,500,641,134,0,310,566
383,500,641,134,0,311,566
384,500,641,135,0,311,565
385,500,642,135,0,313,565
386,500,642,135,0,319,565
387,500,642,136,0,320,564
388,500,642,136,0,323,564
389,500,642,138,0,323,562
390,500,641,139,0,326,561
391,500,642,139,0,328,561
392,500,641,141,0,328,559
393,500,641,142,0,330,558
394,500,642,142,0,333,558
395,500,641,143,0,335,557
396,500,641,143,0,336,557
397,500,641,143,0,341,557
398,500,641,143,0,346,557
399,500,641,144,0,348,556
400,500,641,144,0,349,556
401,500,641,145,0,350,555
402,500,641,145,0,352,555
403,500,641,145,0,357,555
404,500,641,146,0,360,554
405,500,641,148,0,358,552
406,500,641,148,0,360,552
407,500,641,150,0,361,550
408,500,641,151,0,363,549
409,500,641,151,0,366,549
410,500,641,153,0,367,547
411,500,641,154,0,367,546
412,500,641,154,0,370,546
413,500,641,155,0,371,545
414,500,641,155,0,373,545
415,500,641,155,0,374,545
416,500,641,156,0,375,544
417,500,641,157,0,375,543
418,500,641,157,0,376,543
419,500,641,157,0,376,543
420,500,641,157,0,378,543
421,500,641,158,0,379,542
422,500,641,158,0,382,542
423,500,641,159,0,385,541
424,500,641,159,0,385,541
425,500,641,159,0,388,541
426,500,641,159,0,390,541
427,500,641,159,0,392,541
428,500,641,160,0,396,540
429,500,641,161,0,397,539
430,500,641,161,0,398,539
431,500,641,162,0,398,538
432,500,641,162,0,400,538
433,500,641,162,0,402,538
434,500,641,163,0,402,537
435,500,641,164,0,402,536
436,500,641,164,0,402,536
437,500,641,164,0,405,536
438,500,641,167,0,404,533
439,500,641,168,0,403,532
440,500,641,168,0,406,532
441,500,641,168,0,410,532
442,500,641,168,0,415,532
443,500,641,169,0,417,531
444,500,641,170,0,419,530
445,500,641,171,0,419,529
446,500,641,171,0,421,529
447,500,641,171,0,421,529
448,500,641,171,0,422,529
449,500,641,174,0,419,526
450,500,641,174,0,422,526
451,500,641,174,0,423,526
452,500,641,174,0,424,526
453,500,641,174,0,425,526
454,500,641,174,0,426,526
455,500,641,174,0,431,526
456,500,641,174,0,431,526
457,500,641,174,0,433,526
458,500,641,174,0,435,526
459,500,641,174,0,439,526
460,500,641,174,0,443,526
461,500,641,174,0,445,526
462,500,641,174,0,447,526
463,500,641,174,0,448,526
464,500,641,175,0,447,525
465,500,641,175,0,450,525
466,500,641,175,0,454,525
467,500,641,176,0,456,524
468,500,641,177,0,456,523
469,500,641,177,0,459,523
470,500,641,177,0,463,523
471,500,641,178,0,466,522
472,500,641,178,0,467,522
473,500,641,178,0,469,522
474,500,641,179,0,468,521
475,500,641,181,0,467,519
476,500,641,182,0,467,518
477,500,641,182,0,467,518
478,500,641,182,0,470,518
479,500,641,182,0,473,518
480,500,641,182,0,474,518
481,500,645,182,0,475,518
482,500,645,182,0,479,518
483,500,645,182,0,480,518
484,500,645,182,0,484,518
485,500,645,182,0,485,518
486,500,645,182,0,488,518
487,500,645,182,0,490,518
488,500,645,182,0,492,518
489,500,645,182,0,496,518
490,500,645,182,0,500,518
491,500,645,183,0,500,517
492,500,645,183,0,501,517
493,500,645,184,0,502,516
494,500,645,184,0,502,516
495,500,645,184,0,505,516
496,500,645,185,0,505,515
497,500,645,185,0,507,515
498,500,645,186,0,507,514
499,500,645,186,0,508,514
500,500,645,187,0,509,513
501,500,645,189,0,512,511
502,500,645,189,0,512,511
503,500,645,189,0,515,511
504,500,645,189,0,516,511
505,500,645,189,0,518,511
506,500,645,190,0,518,510
507,500,645,190,0,521,510
508,500,645,190,0,524,510
509,500,645,190,0,525,510
510,500,645,190,0,528,510
511,500,645,190,0,529,510
512,500,645,190,0,532,510
513,500,645,190,0,534,510
514,500,645,191,0,538,509
515,500,645,191,0,539,509
516,500,645,191,0,539,509
517,500,645,191,0,540,509
518,500,645,191,0,540,509
519,500,645,191,0,541,509
520,500,645,192,0,542,508
521,500,645,192,0,542,508
522,500,645,193,0,543,507
523,500,652,193,0,543,507
524,500,652,193,0,544,507
525,500,652,193,0,545,507
526,500,652,193,0,545,507
527,500,652,193,0,545,507
528,500,652,197,0,542,503
529,500,652,197,0,542,503
530,500,652,197,0,542,503
531,500,652,198,0,541,502
532,500,652,198,0,541,502
533,500,652,198,0,541,502
534,500,652,198,0,545,502
535,500,652,199,0,544,501
536,500,652,200,0,544,500
537,500,652,200,0,545,500
538,500,652,200,0,545,500
539,500,652,202,0,544,498
540,500,652,202,0,544,498
541,500,652,202,0,544,498
542,500,652,202,0,544,498
543,500,652,202,0,544,498
544,500,652,203,0,543,497
545,500,652,203,0,544,497
546,500,652,203,0,544,497
547,500,652,203,0,545,497
548,500,652,203,0,545,497
549,500,652,203,0,546,497
550,500,652,203,0,547,497
551,500,652,203,0,547,497
552,500,652,204,0,546,496
553,500,652,204,0,546,496
554,500,652,204,0,546,496
555,500,652,204,0,546,496
556,500,652,204,0,547,496
557,500,652,204,0,547,496
558,500,652,204,0,547,496
559,500,652,204,0,547,496
560,500,652,204,0,547,496
561,500,652,205,0,546,495
562,500,652,206,0,545,494
563,500,652,207,0,544,493
564,500,652,207,0,544,493
565,500,652,207,0,545,493
566,500,652,207,0,545,493
567,500,652,207,0,545,493
568,500,652,208,0,544,492
569,500,652,208,0,544,492
570,500,652,208,0,545,492
571,500,652,208,0,545,492
572,500,652,208,0,545,492
573,500,652,208,0,547,492
574,500,652,208,0,548,492
575,500,652,208,0,548,492
576,500,652,208,0,548,492
577,500,652,208,0,548,492
578,500,652,208,0,548,492
579,500,652,209,0,547,491
580,500,652,210,0,547,490
581,500,652,210,0,547,490
582,500,652,212,0,545,488
583,500,652,212,0,548,488
584,500,652,213,0,549,487
585,500,652,213,0,549,487
586,500,652,213,0,549,487
587,500,652,213,0,550,487
588,500,652,213,0,550,487
589,500,652,213,0,550,487
590,500,652,213,0,550,487
591,500,652,213,0,550,487
592,500,652,213,0,550,487
593,500,652,213,0,550,487
594,500,652,213,0,550,487
595,500,652,214,0,549,486
596,500,652,215,0,548,485
597,500,652,215,0,548,485
598,500,652,215,0,550,485
599,500,652,215,0,550,485
600,500,652,215,0,550,485
601,500,652,215,0,551,485
602,500,652,215,0,551,485
603,500,652,215,0,551,485
604,500,652,216,0,551,484
605,500,652,216,0,551,484
606,500,652,216,0,551,484
607,500,652,216,0,551,484
608,500,652,216,0,551,484
609,500,652,216,0,552,484
610,500,652,216,0,552,484
611,500,652,216,0,552,484
612,500,652,216,0,552,484
613,500,652,216,0,553,484
614,500,652,216,0,553,484
615,500,652,216,0,553,484
616,500,652,216,0,553,484
617,500,652,216,0,553,484
618,500,652,216,0,553,484
619,500,652,216,0,553,484
620,500,652,217,0,552,483
621,500,652,217,0,552,483
622,500,652,217,0,552,483
623,500,652,218,0,553,482
624,500,652,218,0,553,482
625,500,652,218,0,553,482
626,500,652,218,0,554,482
627,500,652,218,0,555,482
628,500,652,218,0,555,482
629,500,652,218,0,555,482
630,500,652,218,0,555,482
631,500,652,219,0,554,481
632,500,652,219,0,554,481
633,500,652,219,0,554,481
634,500,652,219,0,554,481
635,500,652,220,0,554,480
636,500,652,220,0,556,480
637,500,652,220,0,556,480
638,500,652,220,0,556,480
639,500,652,220,0,556,480
640,500,652,220,0,556,480
641,500,652,220,0,556,480
642,500,652,220,0,556,480
643,500,652,220,0,556,480
644,500,652,220,0,556,480
645,500,652,220,0,556,480
646,500,652,220,0,556,480
647,500,652,220,0,557,480
648,500,652,220,0,557,480
649,500,652,220,0,557,480
650,500,652,220,0,557,480
651,500,652,220,0,557,480
652,500,652,220,0,557,480
653,500,652,220,0,557,480
654,500,652,220,0,557,480
655,500,652,220,0,557,480
656,500,652,220,0,557,480
657,500,652,220,0,557,480
658,500,652,220,0,557,480
659,500,652,220,0,558,480
660,500,652,220,0,558,480
661,500,652,220,0,558,480
662,500,652,220,0,559,480
663,500,652,220,0,560,480
664,500,652,221,0,559,479
665,500,652,221,0,560,479
666,500,652,221,0,560,479
667,500,652,221,0,560,479
668,500,652,221,0,561,479
669,500,652,221,0,561,479
670,500,652,222,0,560,478
671,500,652,223,0,560,477
672,500,652,223,0,560,477
673,500,652,223,0,560,477
674,500,652,225,0,558,475
675,500,652,225,0,558,475
676,500,652,226,0,557,474
677,500,652,226,0,559,474
678,500,652,226,0,559,474
679,500,652,226,0,559,474
680,500,652,226,0,559,474
681,500,652,227,0,559,473
682,500,652,227,0,559,473
683,500,652,227,0,560,473
684,500,652,227,0,560,473
685,500,652,227,0,560,473
686,500,652,227,0,560,473
687,500,652,228,0,559,472
688,500,652,228,0,559,472
689,500,652,228,0,560,472
690,500,652,228,0,561,472
691,500,652,228,0,561,472
692,500,652,228,0,561,472
693,500,652,228,0,561,472
694,500,652,228,0,561,472
695,500,652,228,0,562,472
696,500,652,228,0,562,472
697,500,652,228,0,563,472
698,500,652,228,0,563,472
699,500,652,228,0,563,472
700,500,652,228,0,564,472
701,500,652,228,0,564,472
702,500,652,228,0,564,472
703,500,652,228,0,564,472
704,500,652,228,0,564,472
705,500,652,228,0,564,472
706,500,652,228,0,564,472
707,500,652,228,0,564,472
708,500,652,228,0,564,472
709,500,652,228,0,564,472
710,500,652,228,0,564,472
711,500,652,228,0,564,472
712,500,652,228,0,565,472
713,500,652,229,0,564,471
714,500,652,229,0,564,471
715,500,652,229,0,564,471
716,500,652,229,0,564,471
717,500,652,230,0,563,470
718,500,652,230,0,563,470
719,500,652,230,0,563,470
720,500,652,230,0,563,470
721,500,652,230,0,563,470
722,500,652,230,0,564,470
723,500,652,230,0,564,470
724,500,652,231,0,563,469
725,500,652,231,0,563,469
726,500,652,231,0,563,469
727,500,652,231,0,563,469
728,500,652,231,0,564,469
729,500,652,231,0,564,469
730,500,652,231,0,564,469
731,500,652,231,0,564,469
732,500,652,231,0,564,469
733,500,652,231,0,565,469
734,500,652,231,0,565,469
735,500,652,231,0,566,469
736,500,652,231,0,567,469
737,500,652,231,0,567,469
738,500,652,231,0,567,469
739,500,652,231,0,567,469
740,500,652,232,0,566,468
741,500,652,232,0,566,468
742,500,652,233,0,565,467
743,500,652,233,0,565,467
744,500,652,233,0,565,467
745,500,652,233,0,565,467
746,500,652,233,0,565,467
747,500,652,233,0,565,467
748,500,652,233,0,565,467
749,500,652,233,0,565,467
750,500,652,233,0,565,467
751,500,652,233,0,565,467
752,500,652,233,0,565,467
753,500,652,233,0,565,467
754,500,652,233,0,565,467
755,500,652,233,0,565,467
756,500,652,233,0,565,467
757,500,652,233,0,565,467
758,500,652,233,0,566,467
759,500,652,233,0,567,467
760,500,652,233,0,568,467
761,500,652,233,0,568,467
762,500,652,233,0,568,467
763,500,652,233,0,568,467
764,500,652,233,0,568,467
765,500,652,233,0,568,467
766,500,652,233,0,569,467
767,500,652,233,0,570,467
768,500,652,233,0,570,467
769,500,652,233,0,570,467
770,500,652,233,0,571,467
771,500,652,233,0,572,467
772,500,652,233,0,573,467
773,500,652,233,0,574,467
774,500,652,234,0,573,466
775,500,652,235,0,572,465
776,500,652,235,0,572,465
777,500,652,235,0,572,465
778,500,652,235,0,572,465
779,500,652,235,0,572,465
780,500,652,235,0,572,465
781,500,652,236,0,571,464
782,500,652,237,0,571,463
783,500,652,237,0,572,463
784,500,652,237,0,572,463
785,500,652,237,0,572,463
786,500,658,237,0,576,463
787,500,658,237,0,577,463
788,500,658,237,0,577,463
789,500,658,237,0,577,463
790,500,658,237,0,577,463
791,500,658,237,0,578,463
792,500,658,237,0,579,463
793,500,658,237,0,579,463
794,500,658,237,0,579,463
795,500,658,237,0,579,463
796,500,658,237,0,579,463
797,500,658,237,0,579,463
798,500,658,237,0,580,463
799,500,658,237,0,581,463
800,500,658,237,0,581,463
801,500,658,238,0,580,462
802,500,658,238,0,580,462
803,500,658,239,0,580,461
804,500,658,239,0,580,461
805,500,658,239,0,580,461
806,500,658,239,0,581,461
807,500,658,239,0,582,461
808,500,658,239,0,582,461
809,500,658,239,0,583,461
810,500,658,239,0,583,461
811,500,658,239,0,583,461
812,500,659,239,0,583,461
813,500,659,239,0,583,461
814,500,659,239,0,583,461
815,500,660,239,0,583,461
816,500,660,239,0,583,461
817,500,660,239,0,584,461
818,500,664,239,0,585,461
819,500,673,239,0,585,461
820,500,673,239,0,585,461
821,500,673,239,0,585,461
822,500,673,239,0,585,461
823,500,673,239,0,585,461
824,500,673,239,0,585,461
825,500,673,239,0,585,461
826,500,673,239,0,585,461
827,500,673,239,0,585,461
828,500,673,239,0,586,461
829,500,673,240,0,585,460
830,500,673,240,0,585,460
831,500,673,240,0,585,460
832,500,673,240,0,586,460
833,500,673,241,0,585,459
834,500,673,241,0,585,459
835,500,673,241,0,585,459
836,500,673,241,0,586,459
837,500,673,241,0,586,459
838,500,673,241,0,586,459
839,500,673,242,0,585,458
840,500,673,242,0,585,458
841,500,673,242,0,585,458
842,500,673,242,0,587,458
843,500,673,242,0,587,458
844,500,673,242,0,587,458
845,500,673,242,0,588,458
846,500,673,242,0,589,458
847,500,673,242,0,590,458
848,500,673,242,0,590,458
849,500,673,242,0,590,458
850,500,673,242,0,590,458
851,500,673,242,0,590,458
852,500,673,243,0,589,457
853,500,673,244,0,589,456
854,500,673,244,0,589,456
855,500,673,244,0,590,456
856,500,673,244,0,590,456
857,500,673,244,0,590,456
858,500,673,244,0,590,456
859,500,673,244,0,591,456
860,500,673,244,0,592,456
861,500,673,244,0,592,456
862,500,673,244,0,594,456
863,500,673,244,0,594,456
864,500,673,244,0,594,456
865,500,673,244,0,595,456
866,500,673,244,0,595,456
867,500,673,244,0,596,456
868,500,673,244,0,596,456
869,500,673,244,0,597,456
870,500,673,244,0,597,456
871,500,673,244,0,598,456
872,500,673,244,0,598,456
873,500,673,244,0,598,456
874,500,673,244,0,598,456
875,500,673,244,0,598,456
876,500,673,244,0,598,456
877,500,673,244,0,598,456
878,500,673,244,0,598,456
879,500,673,244,0,598,456
880,500,673,244,0,598,456
881,500,673,244,0,599,456
882,500,673,245,0,599,455
883,500,673,245,0,601,455
884,500,673,245,0,601,455
885,500,673,246,0,600,454
886,500,673,246,0,600,454
887,500,673,246,0,600,454
888,500,673,246,0,601,454
889,500,673,246,0,601,454
890,500,673,246,0,602,454
891,500,673,246,0,603,454
892,500,673,246,0,604,454
893,500,673,246,0,605,454
894,500,673,246,0,605,454
895,500,673,246,0,605,454
896,500,673,246,0,605,454
897,500,673,246,0,605,454
898,500,673,246,0,606,454
899,500,673,246,0,606,454
900,500,673,246,0,607,454
901,500,673,246,0,607,454
902,500,673,246,0,607,454
903,500,673,246,0,608,454
904,500,673,246,0,608,454
905,500,673,246,0,608,454
906,500,673,246,0,608,454
907,500,673,246,0,608,454
908,500,673,246,0,608,454
909,500,673,247,0,607,453
910,500,673,247,0,607,453
911,500,673,247,0,607,453
912,500,673,248,0,606,452
913,500,673,248,0,606,452
914,500,673,248,0,607,452
915,500,673,248,0,607,452
916,500,673,248,0,607,452
917,500,673,248,0,607,452
918,500,673,248,0,607,452
919,500,673,248,0,607,452
920,500,673,248,0,607,452
921,500,673,248,0,607,452
922,500,673,248,0,607,452
923,500,673,248,0,607,452
924,500,673,248,0,607,452
925,500,673,248,0,607,452
926,500,673,248,0,607,452
927,500,673,248,0,607,452
928,500,673,248,0,607,452
929,500,673,248,0,607,452
930,500,673,248,0,607,452
931,500,673,248,0,607,452
932,500,673,248,0,608,452
933,500,673,248,0,608,452
934,500,673,248,0,608,452
935,500,673,248,0,609,452
936,500,673,248,0,610,452
937,500,673,248,0,612,452
938,500,673,248,0,612,452
939,500,673,248,0,612,452
940,500,673,249,0,611,451
941,500,673,249,0,611,451
942,500,673,249,0,612,451
943,500,673,249,0,613,451
944,500,673,249,0,613,451
945,500,673,249,0,613,451
946,500,673,249,0,613,451
947,500,673,249,0,613,451
948,500,673,249,0,613,451
949,500,673,250,0,612,450
950,500,673,250,0,613,450
951,500,673,250,0,615,450
952,500,673,250,0,615,450
953,500,673,250,0,616,450
954,500,673,250,0,616,450
955,500,673,250,0,617,450
956,500,673,250,0,617,450
957,500,673,250,0,617,450
958,500,673,250,0,617,450
959,500,673,250,0,617,450
960,500,673,250,0,617,450
961,500,673,250,0,617,450
962,500,673,250,0,618,450
963,500,673,250,0,619,450
964,500,673,250,0,619,450
965,500,673,250,0,619,450
966,500,673,250,0,619,450
967,500,673,251,0,618,449
968,500,673,251,0,620,449
969,500,673,251,0,621,449
970,500,673,251,0,621,449
971,500,673,251,0,621,449
972,500,673,251,0,621,449
973,500,673,251,0,621,449
974,500,673,251,0,621,449
975,500,673,251,0,622,449
976,500,673,251,0,622,449
977,500,673,251,0,622,449
978,500,673,251,0,623,449
979,500,673,251,0,623,449
980,500,673,251,0,623,449
981,500,673,251,0,623,449
982,500,673,251,0,623,449
983,500,673,251,0,623,449
984,500,673,251,0,623,449
985,500,673,251,0,623,449
986,500,673,251,0,623,449
987,500,673,251,0,623,449
988,500,673,251,0,623,449
989,500,673,251,0,623,449
990,500,673,251,0,623,449
991,500,673,251,0,624,449
992,500,673,251,0,626,449
993,500,673,251,0,626,449
994,500,673,251,0,627,449
995,500,673,251,0,627,449
