tick,lps,tnfAlfa,alfasin
413,400,300,25
414,400,300,28
415,400,300,22
416,400,300,27
417,400,300,20
418,400,300,23
419,400,300,24
420,400,300,26
421,400,300,26
422,400,300,29
423,400,300,22
424,400,300,24
425,400,300,27
426,400,300,27
427,400,300,29
428,400,300,26
429,400,300,29
430,400,300,28
431,400,300,29
432,400,300,22
433,400,300,23
434,400,300,24
435,400,300,28
436,400,300,23
437,400,300,24
438,400,300,26
439,400,300,28
440,400,300,21
441,400,300,24
442,400,300,28
443,400,300,29
444,400,300,26
445,400,300,28
446,400,300,21
447,400,300,23
448,400,300,25
449,400,300,26
450,400,300,26
451,400,300,29
452,400,300,26
453,400,300,23
454,400,300,24
455,400,300,24
456,400,300,27
457,400,300,29
458,400,300,27
459,400,300,29
460,400,300,27
461,400,300,27
462,400,300,28
463,400,300,28
464,400,300,29
465,400,300,29
466,400,300,30
467,400,300,29
468,400,300,22
469,400,300,22
470,400,300,25
471,400,300,27
472,400,300,26
473,400,300,29
474,400,300,27
475,400,300,30
476,400,300,30
477,400,300,31
478,400,300,26
479,400,300,28
480,400,300,30
481,400,300,29
482,400,300,23
483,400,300,27
484,400,300,29
485,400,300,23
486,400,300,24
487,400,300,26
488,400,300,27
489,400,300,29
490,400,300,29
491,400,300,33
492,400,300,31
493,400,300,24
494,400,300,25
495,400,300,25
496,400,300,25
497,400,300,26
498,400,300,26
499,400,300,27
500,400,300,28
501,400,300,28
502,400,300,29
503,400,300,24
504,400,300,24
505,400,300,24
506,400,300,25
507,400,300,26
508,400,300,28
509,400,300,29
510,400,300,24
511,400,300,27
512,400,300,29
513,400,300,24
514,400,300,25
515,400,300,27
516,400,300,27
517,400,300,29
518,400,300,22
519,400,300,24
520,400,300,27
521,400,300,21
522,400,300,23
523,400,300,24
524,400,300,28
525,400,300,29
526,400,300,31
527,400,300,29
528,400,300,28
529,400,300,31
530,400,300,31
531,400,300,27
532,400,300,27
533,400,300,29
534,400,300,28
535,400,300,28
536,400,300,21
537,400,300,23
538,400,300,26
539,400,300,21
540,400,300,22
541,400,300,23
542,400,300,27
543,400,300,28
544,400,300,29
545,400,300,30
546,400,300,24
547,400,300,24
548,400,300,26
549,400,300,28
550,400,300,25
551,400,300,29
552,400,300,25
553,400,300,29
554,400,300,24
555,400,300,26
556,400,300,30
557,400,300,31
558,400,300,31
559,400,300,32
560,400,300,34
561,400,300,36
562,400,300,37
563,400,300,34
564,400,300,38
565,400,300,32
566,400,300,33
567,400,300,28
568,400,300,28
569,400,300,30
570,400,300,23
571,400,300,24
572,400,300,26
573,400,300,28
574,400,300,28
575,400,300,29
576,400,300,26
577,400,300,29
578,400,300,26
579,400,300,28
580,400,300,23
581,400,300,27
582,400,300,29
583,400,300,24
584,400,300,28
585,400,300,22
586,400,300,23
587,400,300,26
588,400,300,29
589,400,300,27
590,400,300,29
591,400,300,25
592,400,300,27
593,400,300,28
594,400,300,28
595,400,300,29
596,400,300,30
597,400,300,24
598,400,300,27
599,400,300,29
600,400,300,24
601,400,300,27
602,400,300,29
603,400,300,30
604,400,300,26
605,400,300,27
606,400,300,29
607,400,300,31
608,400,300,26
609,400,300,26
610,400,300,27
611,400,300,29
612,400,300,25
613,400,300,28
614,400,300,26
615,400,300,28
616,400,300,28
617,400,300,28
618,400,300,29
619,400,300,25
620,400,300,26
621,400,300,27
622,400,300,28
623,400,300,28
624,400,300,28
625,400,300,29
626,400,300,29
627,400,300,31
628,400,300,22
629,400,300,24
630,400,300,25
631,400,300,27
632,400,300,28
633,400,300,29
634,400,300,21
635,400,300,23
636,400,300,23
637,400,300,24
638,400,300,26
639,400,300,28
640,400,300,22
641,400,300,22
642,400,300,22
643,400,300,22
644,400,300,23
645,400,300,24
646,400,300,26
647,400,300,29
648,400,300,22
649,400,300,23
650,400,300,24
651,400,300,26
652,400,300,29
653,400,300,29
654,400,300,29
655,400,300,20
656,400,300,24
657,400,300,24
658,400,300,26
659,400,300,27
660,400,300,28
661,400,300,29
662,400,300,25
663,400,300,26
664,400,300,27
665,400,300,29
666,400,300,22
667,400,300,26
668,400,300,28
669,400,300,29
670,400,300,26
671,400,300,29
672,400,300,29
673,400,300,27
674,400,300,29
675,400,300,28
676,400,300,28
677,400,300,29
678,400,300,29
679,400,300,29
680,400,300,29
681,400,300,29
682,400,300,31
683,400,300,22
684,400,300,22
685,400,300,23
686,400,300,24
687,400,300,25
688,400,300,26
689,400,300,26
690,400,300,27
691,400,300,28
692,400,300,29
693,400,300,23
694,400,300,25
695,400,300,28
696,400,300,29
697,400,300,29
698,400,300,28
699,400,300,28
700,400,300,20
701,400,300,23
702,400,300,26
703,400,300,29
704,400,300,22
705,400,300,25
706,400,300,28
707,400,300,29
708,400,300,29
709,400,300,29
710,400,300,25
711,400,300,28
712,400,300,29
713,400,300,27
714,400,300,29
715,400,300,30
716,400,300,29
717,400,300,25
718,400,300,25
719,400,300,25
720,400,300,26
721,400,300,28
722,400,300,28
723,400,300,28
724,400,300,24
725,400,300,25
726,400,300,26
727,400,300,29
728,400,300,29
729,400,300,29
730,400,300,20
731,400,300,21
732,400,300,21
733,400,300,21
734,400,300,22
735,400,300,22
736,400,300,22
737,400,300,24
738,400,300,25
739,400,300,28
740,400,300,29
741,400,300,24
742,400,300,26
743,400,300,27
744,400,300,29
745,400,300,31
746,400,300,22
747,400,300,25
748,400,300,27
749,400,300,29
750,400,300,28
751,400,300,29
752,400,300,22
753,400,300,23
754,400,300,24
755,400,300,24
756,400,300,25
757,400,300,26
758,400,300,29
759,400,300,23
760,400,300,27
761,400,300,28
762,400,300,21
763,400,300,23
764,400,300,24
765,400,300,24
766,400,300,26
767,400,300,28
768,400,300,34
769,400,300,37
770,400,300,31
771,400,300,26
772,400,300,27
773,400,300,28
774,400,300,28
775,400,300,29
776,400,300,32
777,400,300,27
778,400,300,27
779,400,300,29
780,400,300,26
781,400,300,27
782,400,300,26
783,400,300,29
784,400,300,30
785,400,300,24
786,400,300,25
787,400,300,28
788,400,300,20
789,400,300,20
790,400,300,20
791,400,300,24
792,400,300,26
793,400,300,26
794,400,300,29
795,400,300,29
796,400,300,22
797,400,300,27
798,400,300,27
799,400,300,29
800,400,300,29
801,400,300,27
802,400,300,23
803,400,300,24
804,400,300,24
805,400,300,25
806,400,300,26
807,400,300,22
808,400,300,28
809,400,300,20
810,400,300,23
811,400,300,24
812,400,300,26
813,400,300,26
814,400,300,28
815,400,300,22
816,400,300,27
817,400,300,29
818,400,300,30
819,400,300,30
820,400,300,22
821,400,300,26
822,400,300,28
823,400,300,30
824,400,300,22
825,400,300,26
826,400,300,27
827,400,300,27
828,400,300,21
829,400,300,25
830,400,300,28
831,400,300,27
832,400,300,29
833,400,300,26
834,400,300,29
835,400,300,21
836,400,300,24
837,400,300,26
838,400,300,25
839,400,300,28
840,400,300,27
841,400,300,29
842,400,300,29
843,400,300,29
844,400,300,26
845,400,300,26
846,400,300,26
847,400,300,28
848,400,300,24
849,400,300,24
850,400,300,25
851,400,300,27
852,400,300,29
853,400,300,27
854,400,300,29
855,400,300,29
856,400,300,29
857,400,300,29
858,400,300,28
859,400,300,28
860,400,300,29
861,400,300,25
862,400,300,26
863,400,300,29
864,400,300,24
865,400,300,25
866,400,300,27
867,400,300,27
868,400,300,29
869,400,300,31
870,400,300,26
871,400,300,30
872,400,300,28
873,400,300,23
874,400,300,26
875,400,300,28
876,400,300,24
877,400,300,28
878,400,300,29
879,400,300,30
880,400,300,27
881,400,300,24
882,400,300,26
883,400,300,29
884,400,300,24
885,400,300,26
886,400,300,28
887,400,300,28
888,400,300,28
889,400,300,29
890,400,300,27
891,400,300,24
892,400,300,28
893,400,300,26
894,400,300,20
895,400,300,22
896,400,300,23
897,400,300,24
898,400,300,29
899,400,300,25
900,400,300,29
901,400,300,22
902,400,300,27
903,400,300,29
904,400,300,25
905,400,300,28
906,400,300,29
907,400,300,22
908,400,300,23
909,400,300,24
910,400,300,25
911,400,300,25
912,400,300,28
913,400,300,29
914,400,300,21
915,400,300,22
916,400,300,25
917,400,300,26
918,400,300,27
919,400,300,29
920,400,300,27
921,400,300,28
922,400,300,22
923,400,300,23
924,400,300,24
925,400,300,26
926,400,300,29
927,400,300,25
928,400,300,28
929,400,300,29
930,400,300,29
931,400,300,21
932,400,300,22
933,400,300,23
934,400,300,24
935,400,300,25
936,400,300,26
937,400,300,29
938,400,300,25
939,400,300,26
940,400,300,28
941,400,300,27
942,400,300,21
943,400,300,23
944,400,300,25
945,400,300,25
946,400,300,28
947,400,300,28
948,400,300,21
949,400,300,24
950,400,300,28
951,400,300,29
952,400,300,25
953,400,300,29
954,400,300,27
955,400,300,28
956,400,300,20
957,400,300,23
958,400,300,28
959,400,300,23
960,400,300,24
961,400,300,26
962,400,300,27
963,400,300,27
964,400,300,28
965,400,300,27
966,400,300,28
967,400,300,29
968,400,300,23
969,400,300,24
970,400,300,27
971,400,300,28
972,400,300,23
973,400,300,25
974,400,300,22
975,400,300,23
976,400,300,23
977,400,300,24
978,400,300,26
979,400,300,27
980,400,300,21
981,400,300,22
982,400,300,22
983,400,300,25
984,400,300,27
985,400,300,28
986,400,300,29
987,400,300,23
988,400,300,24
989,400,300,26
990,400,300,27
991,400,300,27
992,400,300,28
993,400,300,29
994,400,300,30
995,400,300,24
996,400,300,26
997,400,300,28
998,400,300,31
999,400,300,29
1000,400,300,29
